CatId;TemplateId;Name;Levels;FatherNum;Active;CatId;TemplateId;AcctCode;ActId;AcctName
494;6;OTROS;5;493;N;494;6;52959504;52959504;OTROS GASTOS ANDINA PACK
494;6;OTROS;5;493;N;494;6;52959503;52959503;OTROS GASTOS IMP. TEMPORALES
494;6;OTROS;5;493;N;494;6;52959502;52959502;OTROS GASTOS GARANTIAS
494;6;OTROS;5;493;N;494;6;52959501;52959501;OTROS GASTOS DIVERSOS
495;6;DETERIORO;3;298;N;?;?;?;?;?
496;6;DETERIORO INVENTARIOS;4;495;N;?;?;?;?;?
497;6;DETERIORO INVVENTARIOS;5;496;N;497;6;52960501;52960501;DETERIORO INVVENTARIOS
498;6;DETERIORO CARTERA;4;495;N;?;?;?;?;?
499;6;DETERIORO CARTERA;5;498;N;499;6;52961001;52961001;DETERIORO CARTERA
500;6;PROVISIONES;3;298;N;?;?;?;?;?
501;6;PROVISIONES - DEUDORES;4;500;N;?;?;?;?;?
502;6;PROVISIONES - DEUDORES;5;501;N;502;6;52991001;52991001;PROVISIONES - DEUDORES
502;6;PROVISIONES - DEUDORES;5;501;N;502;6;52991002;52991002;CUENTAS MANIFIESTAMENTE PERDIDAS
503;6;Ingresos Y Gastos Financieros;1;0;N;?;?;?;?;?
504;6;Otros Ingresos;2;1;N;?;?;?;?;?
505;6;FINANCIEROS;3;6;N;?;?;?;?;?
506;6;INTERESES;4;505;N;?;?;?;?;?
507;6;INTERESES;5;506;N;507;6;42100501;42100501;INTERESES OCCIDENTE
507;6;INTERESES;5;506;N;507;6;42100502;42100502;INTERESES BANCOLOMBIA
507;6;INTERESES;5;506;N;507;6;42100504;42100504;INTERESES BOGOTA
507;6;INTERESES;5;506;N;507;6;42100506;42100506;INTERESES ACCIONES Y VALORES
507;6;INTERESES;5;506;N;507;6;42100507;42100507;INTERESES FIDUOCCIDENTE
507;6;INTERESES;5;506;N;507;6;42100508;42100508;INTERESES CLIENTES
508;6;NO USAR INTS BANCOLOMBIA;4;505;N;?;?;?;?;?
509;6;NO USAR INTS BANCOLOMBIA;5;508;N;509;6;42101003;42101003;NO USAR 2016 INTS BANCOLOMBIA
509;6;NO USAR INTS BANCOLOMBIA;5;508;N;509;6;42101002;42101002;NO USAR 2019 INTS BANCOLOMBIA
510;6;DIFERENCIA EN CAMBIO;4;505;N;?;?;?;?;?
511;6;DIFERENCIA EN CAMBIO;5;510;N;511;6;42102001;42102001;DIFERENCIA EN CAMBIO
511;6;DIFERENCIA EN CAMBIO;5;510;N;511;6;42102002;42102002;DIFERENCIA EN CAMBIO NO REALIZADA
512;6;DESCUENTOS COMERCIALES;4;505;N;?;?;?;?;?
513;6;DESCUENTOS COMERCIALES CONCEDIDOS;5;512;N;513;6;42104001;42104001;DESCUENTOS COMERCIALES CONCEDIDOS
514;6;ARRENDAMIENTOS;3;504;N;?;?;?;?;?
515;6;MAQUINARIA Y EQUIPO;4;514;N;?;?;?;?;?
516;6;ARRENDAMIENTOS MAQUINARIA;5;515;N;516;6;42201501;42201501;ARRENDAMIENTOS MAQUINARIA
517;6;CONSTRUCIONES Y EDIFICIOS;4;514;N;?;?;?;?;?
518;6;BODEGA 5;5;517;N;518;6;42201001;42201001;BODEGA 5
519;6;COMISIONES;3;504;N;?;?;?;?;?
520;6;OTROS;4;519;N;?;?;?;?;?
521;6;OTROS;5;520;N;521;6;42259501;42259501;OTROS INGRESOS POR COMISIONES
521;6;OTROS;5;520;N;521;6;42259502;42259502;ING COMISIONES EXTERIOR
522;6;HONORARIOS;3;504;N;?;?;?;?;?
523;6;ADMINISTRACION DE VINCULADAS;4;522;N;?;?;?;?;?
524;6;ADMINISTRACION DE VINCULADAS;5;523;N;524;6;42301501;42301501;ADMINISTRACION DE VINCULADAS
525;6;SERVICIOS;3;504;N;?;?;?;?;?
526;6;DE TRANSPORTE;4;525;N;?;?;?;?;?
527;6;DE TRANSPORTE;5;526;N;527;6;42351001;42351001;DE TRANSPORTE
528;6;UTILIDAD VENTA PRO. PLANTA EQU;3;504;N;?;?;?;?;?
529;6;MAQUINARIA Y EQUIPO;4;528;N;?;?;?;?;?
530;6;VENTA MAQUINARIA Y EQUIPO;5;529;N;530;6;42452001;42452001;UTILIDAD VENTA MAQUINARIA Y EQUIPO
531;6;RECUPERACIONES;3;504;N;?;?;?;?;?
532;6;CARTERA;4;531;N;?;?;?;?;?
533;6;CARTERA;5;532;N;533;6;42500502;42500502;RECUPERACION DETERIORO CARTERA
533;6;CARTERA;5;532;N;533;6;42500501;42500501;CARTERA RECUPERADA AÑOS ANTERIORES
534;6;INVENTARIOS;4;531;N;?;?;?;?;?
535;6;INVENTARIOS;5;534;N;535;6;42501001;42501001;INVENTARIOS RECUPERADOS AÑOS ANTERIORES
535;6;INVENTARIOS;5;534;N;535;6;42501002;42501002;RECUPERACION DETERIORO INVENTARIO
536;6;DE PROVISIONES;4;531;N;?;?;?;?;?
537;6;DE PROVISIONES;5;536;N;537;6;42503505;42503505;RECUPERACION PROVISION IMPUESTOS
537;6;DE PROVISIONES;5;536;N;537;6;42503510;42503510;IMPUESTO DIFERIDO IFRS
538;6;REINT. OTROS COSTOS Y DEDUCC.;4;531;N;?;?;?;?;?
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505099;42505099;REINTEGRO INCAPACIDADES EPS -ARL
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505098;42505098;REINTEGRO DE GASTO CON IVA-DTMV
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505097;42505097;REINTEGRO DE GASTO SIN IVA-DPMC
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505096;42505096;REINTEGRO DE GASTO SIN IVA-DMPA
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505094;42505094;REINTEGRO DE GASTO CON IVA-DTMS
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505093;42505093;REINTEGRO DE GASTO CON IVA-DPMA
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505092;42505092;RECUPERACIONES DIVERSAS
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505091;42505091;RECUPERACION MATERIAL RECICLABLE
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505090;42505090;REINTEGRO SERVICIO PREPRENSA
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505014;42505014;REINTEGRO GASTO SIN IVA-DTMV
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505013;42505013;NO USAR 2015 SEG. Y  FLETES SIN IVA-DPMA
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505004;42505004;REINTEGRO COSTOS Y GASTOS
539;6;REINT. OTROS COSTOS Y DEDUCC.;5;538;N;539;6;42505003;42505003;NO USAR 2015 SEG Y  FLETES CON IVA-DMPA
540;6;INDEMNIZACIONES;3;504;N;?;?;?;?;?
541;6;POR SINIESTROS;4;540;N;?;?;?;?;?
542;6;INDEM. POR SINIESTROS;5;541;N;542;6;42550501;42550501;INDEM. POR SINIESTROS
543;6;POR INCUMPLIMIENTO DEL CONTRATO;4;540;N;?;?;?;?;?
544;6;INDEM. POR INCUMPLIMIENTO DEL CONTRATO;5;543;N;544;6;42553001;42553001;INDEM. POR TERMINACION DE CONTRATO
545;6;OTRAS INDEMNIZACIONES;4;540;N;?;?;?;?;?
546;6;CESANTIA COMERCIAL;5;545;N;546;6;42559501;42559501;CESANTIA COMERCIAL
547;6;INGRESOS DE EJERCICIOS ANTERIO;3;504;N;?;?;?;?;?
548;6;EJERCICIOS ANTERIORES;4;547;N;?;?;?;?;?
549;6;EJERCICIOS ANTERIORES;5;548;N;549;6;42650101;42650101;RECUPERACIONES DE INVENTARIOS
549;6;EJERCICIOS ANTERIORES;5;548;N;549;6;42650102;42650102;RECUPERACION OTROS COSTOS Y GASTOS
550;6;INGRESOS DIVERSOS;3;504;N;?;?;?;?;?
551;6;APROVECHAMIENTOS;4;550;N;?;?;?;?;?
552;6;APROVECHAMIENTOS;5;551;N;552;6;42950501;42950501;APROVECHAMIENTOS
553;6;EXCEDENTES;4;550;N;?;?;?;?;?
554;6;EXCEDENTES DE INVENTARIO;5;553;N;554;6;42955101;42955101;EXCEDENTES DE INVENTARIO
555;6;AJUSTE AL PESO;4;550;N;?;?;?;?;?
556;6;AJUSTE AL PESO;5;555;N;556;6;42958101;42958101;AJUSTE AL PESO
557;6;OTROS INGRESOS;4;550;N;?;?;?;?;?
558;6;ADMINISTRACION MANEJO DE INVENTARIO;5;557;N;558;6;42959501;42959501;ADMINISTRACION MANEJO DE INVENTARIO
559;6;Impuesto De Renta;1;0;N;?;?;?;?;?
560;6;Otros Gastos;2;134;N;?;?;?;?;?
561;6;OTROS GASTOS;3;560;N;?;?;?;?;?
562;6;GASTOS BANCARIOS;4;41;N;?;?;?;?;?
563;6;GASTOS BANCARIOS;5;562;N;563;6;53050507;53050507;BANCARIOS GIROS NEGOCIADOS
563;6;GASTOS BANCARIOS;5;562;N;563;6;53050506;53050506;BANCARIOS BOGOTA
563;6;GASTOS BANCARIOS;5;562;N;563;6;53050503;53050503;BANCARIOS BANCOLOMBIA
563;6;GASTOS BANCARIOS;5;562;N;563;6;53050502;53050502;BANCARIOS BANCOLOMBIA - DMPC
563;6;GASTOS BANCARIOS;5;562;N;563;6;53050501;53050501;BANCARIOS OCCIDENTE
564;6;COMISIONES;4;41;N;?;?;?;?;?
565;6;COMISIONES;5;564;N;565;6;53051501;53051501;COMISIONES OCCIDENTE
565;6;COMISIONES;5;564;N;565;6;53051502;53051502;COMISIONES BANCOLOMBIA DMPC
565;6;COMISIONES;5;564;N;565;6;53051503;53051503;COMISIONES BANCOLOMBIA
565;6;COMISIONES;5;564;N;565;6;53051506;53051506;COMISIONES BOGOTA
565;6;COMISIONES;5;564;N;565;6;53051507;53051507;COMISIONES GIROS NEGOCIADOS
566;6;INTERESES;4;41;N;?;?;?;?;?
567;6;INTERESES;5;566;N;567;6;53052014;53052014;INTERESES GIROS NEGOCIADOS
567;6;INTERESES;5;566;N;567;6;53052013;53052013;INTERESES LEASING BOGOTA
567;6;INTERESES;5;566;N;567;6;53052012;53052012;INTERESES DE MORA
567;6;INTERESES;5;566;N;567;6;53052011;53052011;INTERESES OTROS
567;6;INTERESES;5;566;N;567;6;53052010;53052010;INTERESES PROVEEDORES
567;6;INTERESES;5;566;N;567;6;53052006;53052006;INTERESES BOGOTA
567;6;INTERESES;5;566;N;567;6;53052003;53052003;INTERESES BANCOLOMBIA
567;6;INTERESES;5;566;N;567;6;53052002;53052002;INTERESES BANCOLOMBIA DMPC
567;6;INTERESES;5;566;N;567;6;53052001;53052001;INTERESES OCCIDENTE
568;6;DIFERENCIA EN CAMBIO;4;41;N;?;?;?;?;?
569;6;DIFERENCIA EN CAMBIO;5;568;N;569;6;53052501;53052501;DIFERENCIA EN CAMBIO
569;6;DIFERENCIA EN CAMBIO;5;568;N;569;6;53052502;53052502;DIFERENCIA EN CAMBIO NO REALIZADA
570;6;DESCUENTOS  COMERCIALES;4;41;N;?;?;?;?;?
571;6;DESCUENTOS  COMERCIALES;5;570;N;571;6;53053505;53053505;DESCUENTOS  COMERCIALES
572;6;OTROS GASTOS FINANCIEROS;4;41;N;?;?;?;?;?
573;6;OTROS GASTOS FINANCIEROS;5;572;N;573;6;53059501;53059501;OTROS GASTOS FINANCIEROS
573;6;OTROS GASTOS FINANCIEROS;5;572;N;573;6;53059502;53059502;DESCUENTO POR FACTORING
574;6;PERDIDA EN VTA Y RETIRO BIENES;3;560;N;?;?;?;?;?
575;6;PERDIDA EN INVERSIONES;4;574;N;?;?;?;?;?
576;6;PERDIDA EN INVERSIONES;5;575;N;576;6;53100501;53100501;PERDIDA EN INVERSIONES
577;6;PERDIDA EN VENTA DE CARTERA;4;574;N;?;?;?;?;?
578;6;PERDIDA EN VENTA DE CARTERA;5;577;N;578;6;53101001;53101001;PERDIDA EN VENTA DE CARTERA
579;6;OTRAS PERDIDAS;4;574;N;?;?;?;?;?
580;6;OTRAS PERDIDAS;5;579;N;580;6;53109501;53109501;OTRAS PERDIDAS
581;6;GASTOS EXTRAORDINARIOS;3;560;N;?;?;?;?;?
582;6;COSTOS Y GASTOS DE EJERCICIOS ANTERIORES;4;581;N;?;?;?;?;?
583;6;COSTOS Y GASTOS EJERCICIOS ANTERIORES;5;582;N;583;6;53151501;53151501;COSTOS Y GASTOS EJERCICIOS ANTERIORES
584;6;IMPUESTOS ASUMIDOS;4;581;N;?;?;?;?;?
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152016;53152016;GMF BOGOTA
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152013;53152013;GMF BANCOLOMBIA
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152012;53152012;GMF BANCOLOMBIA DMPC
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152011;53152011;GMF OCCIDENTE
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152007;53152007;IMPUESTO ASUMIDO CREE
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152005;53152005;IMPUESTO ASUMIDO SEGURIDAD DEMOCRATICA
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152003;53152003;IMPUESTO ASUMIDO ICA
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152002;53152002;IMPUESTO ASUMIDO RETENCION
585;6;IMPUESTOS ASUMIDOS;5;584;N;585;6;53152001;53152001;IMPUESTO ASUMIDO IVA
586;6;OTROS GASTOS EXTRAORDINARIOS;4;581;N;?;?;?;?;?
587;6;OTROS GASTOS EXTRAORDINARIOS;5;586;N;587;6;53159501;53159501;OTROS GASTOS EXTRAORDINARIOS
588;6;GASTOS DIVERSOS;3;560;N;?;?;?;?;?
589;6;GASTOS VARIOS;4;588;N;?;?;?;?;?
590;6;GASTOS VARIOS;5;589;N;590;6;53950101;53950101;OTROS GASTOS
590;6;GASTOS VARIOS;5;589;N;590;6;53950102;53950102;GASTOS DEL EXTERIOR
590;6;GASTOS VARIOS;5;589;N;590;6;53950103;53950103;GASTOS EVENTO FIESTA FIN DE AÑO
591;6;MULTAS SANCIONES Y LITIGIOS;4;588;N;?;?;?;?;?
592;6;MULTAS SANCIONES Y LITIGIOS;5;591;N;592;6;53952001;53952001;MULTAS
592;6;MULTAS SANCIONES Y LITIGIOS;5;591;N;592;6;53952002;53952002;SANCIONES
593;6;DONACIONES;4;588;N;?;?;?;?;?
594;6;DONACIONES;5;593;N;594;6;53952501;53952501;DONACIONES
595;6;OTROS;4;588;N;?;?;?;?;?
596;6;OTROS;5;595;N;596;6;53959599;53959599;AJUSTE AL PESO
596;6;OTROS;5;595;N;596;6;53959595;53959595;NO DEDUCIBLES
596;6;OTROS;5;595;N;596;6;53959508;53959508;OTROS GASTOS IVA GARANTIAS
596;6;OTROS;5;595;N;596;6;53959507;53959507;OTROS GASTOS IVA CONSUMO INTERNO
596;6;OTROS;5;595;N;596;6;53959506;53959506;OTROS GASTOS IVA MUESTRAS
596;6;OTROS;5;595;N;596;6;53959505;53959505;INTERESES DE MORA
596;6;OTROS;5;595;N;596;6;53959503;53959503;NO USAR 2013 SEGUROS
597;6;Imp. De Renta Y Complementarios;2;559;N;?;?;?;?;?
598;6;RENTA Y COMPLEMENTARIOS;3;597;N;?;?;?;?;?
599;6;IMPUESTO DE RENTA Y COMPLEM.;4;598;N;?;?;?;?;?
600;6;IMPUESTO DE RENTA Y COMPLEM.;5;599;N;600;6;54050501;54050501;PROVISION PRESENTE AÑO
600;6;IMPUESTO DE RENTA Y COMPLEM.;5;599;N;600;6;54050502;54050502;DETERMINACION IMPUESTO CREE
600;6;IMPUESTO DE RENTA Y COMPLEM.;5;599;N;600;6;54050503;54050503;IMPUESTO A LA RIQUEZA
600;6;IMPUESTO DE RENTA Y COMPLEM.;5;599;N;600;6;54050504;54050504;IMPUESTO DIFERIDO IFRS
601;6;SUELDOS M.O.I;4;92;N;?;?;?;?;?
602;6;HORAS EXTRAS;4;92;N;?;?;?;?;?
603;6;SUELDOS M.O.I;5;601;N;603;6;73050604;73050604;LIC Y PERMISOS REMUNERADOS
603;6;SUELDOS M.O.I;5;601;N;603;6;73050603;73050603;APOYO SOSTENIMIENTO SENA
603;6;SUELDOS M.O.I;5;601;N;603;6;73050602;73050602;PERMISOS NO REMUNERADOS
603;6;SUELDOS M.O.I;5;601;N;603;6;73050601;73050601;SUELDOS MOI
604;6;HORAS EXTRAS Y RECARGOS;5;602;N;604;6;73051501;73051501;HORAS EXTRAS Y RECARGOS
605;6;#9;1;0;N;?;?;?;?;?
606;6;#10;1;0;N;?;?;?;?;?
607;6;VENTA OTROS PRODUCTOS;3;2;N;?;?;?;?;?
608;6;ARRENDAMIENTOS DE BIENES INMUEBLES;3;2;N;?;?;?;?;?
609;6;DEVOLUCIONES  EN VENTAS;3;2;N;?;?;?;?;?
610;6;MANTENIM. Y REP. MAQ. Y EQUIPO;3;2;N;?;?;?;?;?
611;6;REBAJAS EN VENTAS;3;2;N;?;?;?;?;?
612;6;DESCUENTOS EN VENTAS;3;2;N;?;?;?;?;?
613;6;RECUPERACIONES;3;2;N;?;?;?;?;?
614;6;EXPORTACION DE MAQUINARIA;3;2;N;?;?;?;?;?
615;6;EXPO DE MAQUINARIA;4;614;N;?;?;?;?;?
616;6;COMISIONES;4;92;N;?;?;?;?;?
617;6;EXPORT MAQUINARI;5;615;N;617;6;41355402;41355402;EXPORTACION DE MAQUINARIA
618;6;INCAPACIDADES;4;92;N;?;?;?;?;?
619;6;COMISIONES;5;616;N;619;6;73051801;73051801;COMISIONES
620;6;INCAPACIDADES;5;618;N;620;6;73052401;73052401;INCAPACIDADES
621;6;AUXILIO DE TRANSPORTE;4;92;N;?;?;?;?;?
622;6;AUXILIO DE TRANSPORTE;5;621;N;622;6;73052701;73052701;AUXILIO DE TRANSPORTE
623;6;CESANTIAS;4;92;N;?;?;?;?;?
624;6;CESANTIAS;5;623;N;624;6;73053001;73053001;PROVISION CESANTIAS
624;6;CESANTIAS;5;623;N;624;6;73053006;73053006;PAGOS CESANTIAS
625;6;INTERESES EN CESANTIAS;4;92;N;?;?;?;?;?
626;6;INTERESES EN CESANTIAS;5;625;N;626;6;73053306;73053306;PAGOS INTERESES S/CESANTIAS
626;6;INTERESES EN CESANTIAS;5;625;N;626;6;73053301;73053301;PROVISION INTERESES S/CESANTIAS
627;6;PRIMA DE SERVICIOS;4;92;N;?;?;?;?;?
628;6;PRIMA DE SERVICIOS;5;627;N;628;6;73053601;73053601;PROVISION PRIMA DE SERVICIOS
628;6;PRIMA DE SERVICIOS;5;627;N;628;6;73053606;73053606;PAGO PRIMA DE SERVICIOS
629;6;VACACIONES;4;92;N;?;?;?;?;?
630;6;VACACIONES;5;629;N;630;6;73053901;73053901;PROVISION VACACIONES
630;6;VACACIONES;5;629;N;630;6;73053906;73053906;PAGOS VACACIONES
631;6;AUXILIOS POR MERA LIBERALIDAD;4;92;N;?;?;?;?;?
632;6;AUXILIOS POR MERA LIBERALIDAD;5;631;N;632;6;73054501;73054501;AUXILIOS DE MOVILIZACION
633;6;BONIFICACIONES EXTRALEGALES;4;92;N;?;?;?;?;?
634;6;BONIFICACIONES;5;633;N;634;6;73054801;73054801;BONIFICACIONES POR MERALIBERALIDAD
635;6;DOTACIONES Y SUMINISTROS;4;92;N;?;?;?;?;?
636;6;DOTACIONES Y SUMINISTROS;5;635;N;636;6;73055101;73055101;DOTACION Y SUMINISTROS A TRABAJADORES
637;6;SEGURO DE VIDA;4;92;N;?;?;?;?;?
638;6;SEGURO DE VIDA;5;637;N;638;6;73055401;73055401;SEGURO DE VIDA
639;6;INDEMNIZACIONES LABORALES;4;92;N;?;?;?;?;?
640;6;INDEMNIZACIONES LABORALES;5;639;N;640;6;73056001;73056001;INDEMNIZACIONES LABORALES
641;6;CAPACITACION AL PERSONAL;4;92;N;?;?;?;?;?
642;6;CAPACITACION AL PERSONAL;5;641;N;642;6;73056301;73056301;CAPACITACION AL PERSONAL
643;6;APORTES A ADMINISTRADORAS DE RIESGOS PROFESIO. ARP;4;92;N;?;?;?;?;?
644;6;APORTES A ADMINISTRADORAS DE RIESGOS PROFESIO. ARP;5;643;N;644;6;73056801;73056801;APORTES A ADMINISTRADORAS DE RIESGOS PROFESIO. ARP
645;6;APORTES A ENTIDADES PROMOTORAS DE SALUD ESP;4;92;N;?;?;?;?;?
646;6;APORTES A ENTIDADES PROMOTORAS DE SALUD ESP;5;645;N;646;6;73056901;73056901;APORTES A ENTIDADES PROMOTORAS DE SALUD ESP
647;6;APORTES A FONDOSDE PENSIONES Y/O CESANTIAS;4;92;N;?;?;?;?;?
648;6;APORTES A FONDOSDE PENSIONES Y/O CESANTIAS;5;647;N;648;6;73057001;73057001;APORTES A FONDOS DE PENSIONES
648;6;APORTES A FONDOSDE PENSIONES Y/O CESANTIAS;5;647;N;648;6;73057002;73057002;APORTE F.S.P.
648;6;APORTES A FONDOSDE PENSIONES Y/O CESANTIAS;5;647;N;648;6;73057010;73057010;PROPORCION F.S.P. MES ANTERIORES
649;6;APORTES CAJA DE COMPENSACION FAMILIAR;4;92;N;?;?;?;?;?
650;6;APORTES CAJA DE COMPENSACION FAMILIAR;5;649;N;650;6;73057201;73057201;APORTES CAJA DE COMPENSACION FAMILIAR
651;6;APORTES ICBF;4;92;N;?;?;?;?;?
652;6;APORTES ICBF;5;651;N;652;6;73057501;73057501;APORTES ICBF
653;6;SENA;4;92;N;?;?;?;?;?
654;6;SENA;5;653;N;654;6;73057801;73057801;SENA
655;6;OTROS;4;92;N;?;?;?;?;?
656;6;OTROS;5;655;N;656;6;73059501;73059501;OTROS BONOS
656;6;OTROS;5;655;N;656;6;73059502;73059502;GASTOS MEDICOS Y DROGAS
